_id,road,point,timestamp,roadName,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
68af27bec0be7e112926f6a7,MDR 62,"19.2200,73.0000",2025-08-27 15:43:49.900,,FRC1,29,29,1379,1379,1.0,False
68af27bec0be7e112926f6a8,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 15:43:49.900,,FRC2,21,27,2942,2288,0.973371,False
68af27bfc0be7e112926f6a9,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 15:43:49.900,,FRC4,12,20,1448,868,0.841789,False
68af27bfc0be7e112926f6aa,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 15:43:49.900,,FRC4,34,34,995,995,1.0,False
68af27bfc0be7e112926f6ab,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 15:43:49.900,,FRC4,20,20,536,536,1.0,False
68af2af2468aa04c2e270f82,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-27 15:57:37.808,,FRC1,39,39,918,918,1.0,False
68af2af4468aa04c2e270f83,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-27 15:57:37.808,,FRC4,23,23,190,190,1.0,False
68af2af4468aa04c2e270f84,Eastern Express Highway,"19.2183,72.9781",2025-08-27 15:57:37.808,,FRC4,11,11,3,3,1.0,False
68af2af5468aa04c2e270f85,Eastern Express Highway,"19.0760,72.8777",2025-08-27 15:57:37.808,,FRC4,19,19,148,148,1.0,False
68af2af5468aa04c2e270f86,LBS Marg,"19.1960,72.9600",2025-08-27 15:57:37.808,,FRC4,14,20,343,240,0.991326,False
68af2af5468aa04c2e270f87,LBS Marg,"19.0500,72.8700",2025-08-27 15:57:37.808,,FRC2,54,54,126,126,1.0,False
68af2af6468aa04c2e270f88,Thane-Belapur Road,"19.1800,73.0100",2025-08-27 15:57:37.808,,FRC4,32,32,1022,1022,1.0,False
68af2af6468aa04c2e270f89,Thane-Belapur Road,"19.0450,73.0150",2025-08-27 15:57:37.808,,FRC4,20,20,220,220,1.0,False
68af2af7468aa04c2e270f8a,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-27 15:57:37.808,,FRC4,15,19,1000,789,0.95125,False
68af2af7468aa04c2e270f8b,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-27 15:57:37.808,,FRC4,22,31,631,447,0.984773,False
68af2af8468aa04c2e270f8c,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-27 15:57:37.808,,FRC4,11,11,3,3,1.0,False
68af2af8468aa04c2e270f8d,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-27 15:57:37.808,,FRC4,20,20,154,154,1.0,False
68af2af8468aa04c2e270f8e,MDR 64,"19.4100,73.1800",2025-08-27 15:57:37.808,,FRC3,29,29,2552,2552,1.0,False
68af2af9468aa04c2e270f8f,MDR 64,"19.4300,73.4800",2025-08-27 15:57:37.808,,FRC4,61,61,1109,1109,1.0,False
68af2af9468aa04c2e270f90,SH 40,"19.3200,73.1000",2025-08-27 15:57:37.808,,FRC1,50,50,747,747,1.0,False
68af2afa468aa04c2e270f91,SH 40,"19.3000,73.1300",2025-08-27 15:57:37.808,,FRC5,26,26,2320,2320,1.0,False
68af2afa468aa04c2e270f92,MDR 62,"19.2200,73.0000",2025-08-27 15:57:37.808,,FRC1,29,29,1379,1379,1.0,False
68af2afb468aa04c2e270f93,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 15:57:37.808,,FRC2,20,27,3089,2288,0.988277,False
68af2afb468aa04c2e270f94,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 15:57:37.808,,FRC4,13,19,1336,914,0.848425,False
68af2afb468aa04c2e270f95,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 15:57:37.808,,FRC4,34,34,995,995,1.0,False
68af2afc468aa04c2e270f96,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 15:57:37.808,,FRC4,20,20,536,536,1.0,False
68af334095893939370be452,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-27 16:33:04.514,,FRC1,39,39,918,918,1.0,False
68af334295893939370be453,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-27 16:33:04.514,,FRC4,23,23,190,190,1.0,False
68af334395893939370be454,Eastern Express Highway,"19.2183,72.9781",2025-08-27 16:33:04.514,,FRC4,11,11,3,3,1.0,False
68af334395893939370be455,Eastern Express Highway,"19.0760,72.8777",2025-08-27 16:33:04.514,,FRC4,16,18,176,157,0.98,False
68af334495893939370be456,LBS Marg,"19.1960,72.9600",2025-08-27 16:33:04.514,,FRC4,21,21,228,228,1.0,False
68af334495893939370be457,LBS Marg,"19.0500,72.8700",2025-08-27 16:33:04.514,,FRC2,54,54,126,126,1.0,False
68af334595893939370be458,Thane-Belapur Road,"19.1800,73.0100",2025-08-27 16:33:04.514,,FRC4,32,32,1022,1022,1.0,False
68af334595893939370be459,Thane-Belapur Road,"19.0450,73.0150",2025-08-27 16:33:04.514,,FRC4,20,20,220,220,1.0,False
68af334595893939370be45a,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-27 16:33:04.514,,FRC4,16,19,938,789,0.971325,False
68af334695893939370be45b,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-27 16:33:04.514,,FRC4,31,31,447,447,1.0,False
68af334695893939370be45c,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-27 16:33:04.514,,FRC4,11,11,3,3,1.0,False
68af334795893939370be45d,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-27 16:33:04.514,,FRC4,20,20,154,154,1.0,False
68af334795893939370be45e,MDR 64,"19.4100,73.1800",2025-08-27 16:33:04.514,,FRC3,29,29,2552,2552,1.0,False
68af334795893939370be45f,MDR 64,"19.4300,73.4800",2025-08-27 16:33:04.514,,FRC4,61,61,1109,1109,1.0,False
68af334895893939370be460,SH 40,"19.3200,73.1000",2025-08-27 16:33:04.514,,FRC1,50,50,747,747,1.0,False
68af334895893939370be461,SH 40,"19.3000,73.1300",2025-08-27 16:33:04.514,,FRC5,26,26,2320,2320,1.0,False
68af334995893939370be462,MDR 62,"19.2200,73.0000",2025-08-27 16:33:04.514,,FRC1,29,29,1379,1379,1.0,False
68af334995893939370be463,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 16:33:04.514,,FRC2,27,27,2288,2288,1.0,False
68af334995893939370be464,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 16:33:04.514,,FRC4,13,19,1336,914,0.86482,False
68af334a95893939370be465,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 16:33:04.514,,FRC4,34,34,995,995,1.0,False
68af334a95893939370be466,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 16:33:04.514,,FRC4,14,19,766,564,0.580757,False
68af37e1e3be6ae4c01cfd2a,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-27 16:52:48.890,,FRC1,39,39,918,918,1.0,False
68af37e3e3be6ae4c01cfd2b,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-27 16:52:48.890,,FRC4,23,23,190,190,1.0,False
68af37e3e3be6ae4c01cfd2c,Eastern Express Highway,"19.2183,72.9781",2025-08-27 16:52:48.890,,FRC4,11,11,3,3,1.0,False
68af37e3e3be6ae4c01cfd2d,Eastern Express Highway,"19.0760,72.8777",2025-08-27 16:52:48.890,,FRC4,16,18,176,157,0.92553,False
68af37e3e3be6ae4c01cfd2e,LBS Marg,"19.1960,72.9600",2025-08-27 16:52:48.890,,FRC4,21,21,228,228,1.0,False
68af37e4e3be6ae4c01cfd2f,LBS Marg,"19.0500,72.8700",2025-08-27 16:52:48.890,,FRC2,54,54,126,126,1.0,False
68af37e4e3be6ae4c01cfd30,Thane-Belapur Road,"19.1800,73.0100",2025-08-27 16:52:48.890,,FRC4,32,32,1022,1022,1.0,False
68af37e4e3be6ae4c01cfd31,Thane-Belapur Road,"19.0450,73.0150",2025-08-27 16:52:48.890,,FRC4,20,20,220,220,1.0,False
68af37e4e3be6ae4c01cfd32,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-27 16:52:48.890,,FRC4,15,18,1000,833,0.942141,False
68af37e5e3be6ae4c01cfd33,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-27 16:52:48.890,,FRC4,31,31,447,447,1.0,False
68af37e5e3be6ae4c01cfd34,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-27 16:52:48.890,,FRC4,11,11,3,3,1.0,False
68af37e5e3be6ae4c01cfd35,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-27 16:52:48.890,,FRC4,20,20,154,154,1.0,False
68af37e6e3be6ae4c01cfd36,MDR 64,"19.4100,73.1800",2025-08-27 16:52:48.890,,FRC3,29,29,2552,2552,1.0,False
68af37e6e3be6ae4c01cfd37,MDR 64,"19.4300,73.4800",2025-08-27 16:52:48.890,,FRC4,61,61,1109,1109,1.0,False
68af37e6e3be6ae4c01cfd38,SH 40,"19.3200,73.1000",2025-08-27 16:52:48.890,,FRC1,50,50,747,747,1.0,False
68af37e6e3be6ae4c01cfd39,SH 40,"19.3000,73.1300",2025-08-27 16:52:48.890,,FRC5,26,26,2320,2320,1.0,False
68af37e7e3be6ae4c01cfd3a,MDR 62,"19.2200,73.0000",2025-08-27 16:52:48.890,,FRC1,29,29,1379,1379,1.0,False
68af37e7e3be6ae4c01cfd3b,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 16:52:48.890,,FRC2,27,27,2288,2288,1.0,False
68af37e7e3be6ae4c01cfd3c,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 16:52:48.890,,FRC4,14,19,1241,914,0.838135,False
68af37e8e3be6ae4c01cfd3d,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 16:52:48.890,,FRC4,34,34,995,995,1.0,False
68af37e8e3be6ae4c01cfd3e,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 16:52:48.890,,FRC4,20,20,536,536,1.0,False
68af3e333e87d81dac6f5420,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-27 17:19:46.926,,FRC1,39,39,918,918,1.0,False
68af3e353e87d81dac6f5421,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-27 17:19:46.926,,FRC4,23,23,190,190,1.0,False
68af3e353e87d81dac6f5422,Eastern Express Highway,"19.2183,72.9781",2025-08-27 17:19:46.926,,FRC4,11,11,3,3,1.0,False
68af3e353e87d81dac6f5423,Eastern Express Highway,"19.0760,72.8777",2025-08-27 17:19:46.926,,FRC4,19,19,148,148,1.0,False
68af3e363e87d81dac6f5424,LBS Marg,"19.1960,72.9600",2025-08-27 17:19:46.926,,FRC4,21,21,228,228,1.0,False
68af3e363e87d81dac6f5425,LBS Marg,"19.0500,72.8700",2025-08-27 17:19:46.926,,FRC2,54,54,126,126,1.0,False
68af3e373e87d81dac6f5426,Thane-Belapur Road,"19.1800,73.0100",2025-08-27 17:19:46.926,,FRC4,32,32,1022,1022,1.0,False
68af3e373e87d81dac6f5427,Thane-Belapur Road,"19.0450,73.0150",2025-08-27 17:19:46.926,,FRC4,20,20,220,220,1.0,False
68af3e373e87d81dac6f5428,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-27 17:19:46.926,,FRC4,18,18,833,833,1.0,False
68af3e383e87d81dac6f5429,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-27 17:19:46.926,,FRC4,31,31,447,447,1.0,False
68af3e383e87d81dac6f542a,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-27 17:19:46.926,,FRC4,11,11,3,3,1.0,False
68af3e383e87d81dac6f542b,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-27 17:19:46.926,,FRC4,20,20,154,154,1.0,False
68af3e393e87d81dac6f542c,MDR 64,"19.4100,73.1800",2025-08-27 17:19:46.926,,FRC3,29,29,2552,2552,1.0,False
68af3e393e87d81dac6f542d,MDR 64,"19.4300,73.4800",2025-08-27 17:19:46.926,,FRC4,61,61,1109,1109,1.0,False
68af3e393e87d81dac6f542e,SH 40,"19.3200,73.1000",2025-08-27 17:19:46.926,,FRC1,50,50,747,747,1.0,False
68af3e3a3e87d81dac6f542f,SH 40,"19.3000,73.1300",2025-08-27 17:19:46.926,,FRC5,26,26,2320,2320,1.0,False
68af3e3a3e87d81dac6f5430,MDR 62,"19.2200,73.0000",2025-08-27 17:19:46.926,,FRC1,29,29,1379,1379,1.0,False
68af3e3a3e87d81dac6f5431,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 17:19:46.926,,FRC2,27,27,2288,2288,1.0,False
68af3e3b3e87d81dac6f5432,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 17:19:46.926,,FRC4,14,19,1241,914,0.863944,False
68af3e3b3e87d81dac6f5433,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 17:19:46.926,,FRC4,34,34,995,995,1.0,False
68af3e3b3e87d81dac6f5434,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 17:19:46.926,,FRC4,20,20,536,536,1.0,False
68af42352e59f29ddcca3eb9,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-27 17:36:53.143,,FRC1,39,39,918,918,1.0,False
68af42372e59f29ddcca3eba,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-27 17:36:53.143,,FRC4,23,23,190,190,1.0,False
68af42372e59f29ddcca3ebb,Eastern Express Highway,"19.2183,72.9781",2025-08-27 17:36:53.143,,FRC4,9,11,4,3,1.0,False
68af42382e59f29ddcca3ebc,Eastern Express Highway,"19.0760,72.8777",2025-08-27 17:36:53.143,,FRC4,19,19,148,148,1.0,False
68af42382e59f29ddcca3ebd,LBS Marg,"19.1960,72.9600",2025-08-27 17:36:53.143,,FRC4,21,21,228,228,1.0,False
68af42382e59f29ddcca3ebe,LBS Marg,"19.0500,72.8700",2025-08-27 17:36:53.143,,FRC2,54,54,126,126,1.0,False
68af42392e59f29ddcca3ebf,Thane-Belapur Road,"19.1800,73.0100",2025-08-27 17:36:53.143,,FRC4,32,32,1022,1022,1.0,False
68af42392e59f29ddcca3ec0,Thane-Belapur Road,"19.0450,73.0150",2025-08-27 17:36:53.143,,FRC4,20,20,220,220,1.0,False
68af423a2e59f29ddcca3ec1,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-27 17:36:53.143,,FRC4,18,18,833,833,1.0,False
68af423a2e59f29ddcca3ec2,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-27 17:36:53.143,,FRC4,31,31,447,447,1.0,False
68af423a2e59f29ddcca3ec3,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-27 17:36:53.143,,FRC4,9,11,4,3,1.0,False
68af423b2e59f29ddcca3ec4,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-27 17:36:53.143,,FRC4,20,20,154,154,1.0,False
68af423b2e59f29ddcca3ec5,MDR 64,"19.4100,73.1800",2025-08-27 17:36:53.143,,FRC3,29,29,2552,2552,1.0,False
68af423b2e59f29ddcca3ec6,MDR 64,"19.4300,73.4800",2025-08-27 17:36:53.143,,FRC4,61,61,1109,1109,1.0,False
68af423c2e59f29ddcca3ec7,SH 40,"19.3200,73.1000",2025-08-27 17:36:53.143,,FRC1,50,50,747,747,1.0,False
68af423c2e59f29ddcca3ec8,SH 40,"19.3000,73.1300",2025-08-27 17:36:53.143,,FRC5,26,26,2320,2320,1.0,False
68af423c2e59f29ddcca3ec9,MDR 62,"19.2200,73.0000",2025-08-27 17:36:53.143,,FRC1,29,29,1379,1379,1.0,False
68af423d2e59f29ddcca3eca,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 17:36:53.143,,FRC2,27,27,2288,2288,1.0,False
68af423d2e59f29ddcca3ecb,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 17:36:53.143,,FRC4,19,19,914,914,1.0,False
68af423d2e59f29ddcca3ecc,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 17:36:53.143,,FRC4,34,34,995,995,1.0,False
68af423e2e59f29ddcca3ecd,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 17:36:53.143,,FRC4,20,20,536,536,1.0,False
68af4505aa804f42c9e34402,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-27 17:48:52.966,,FRC1,39,39,918,918,1.0,False
68af4507aa804f42c9e34403,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-27 17:48:52.966,,FRC4,23,23,190,190,1.0,False
68af4507aa804f42c9e34404,Eastern Express Highway,"19.2183,72.9781",2025-08-27 17:48:52.966,,FRC4,11,11,3,3,1.0,False
68af4507aa804f42c9e34405,Eastern Express Highway,"19.0760,72.8777",2025-08-27 17:48:52.966,,FRC4,19,19,148,148,1.0,False
68af4508aa804f42c9e34406,LBS Marg,"19.1960,72.9600",2025-08-27 17:48:52.966,,FRC4,21,21,228,228,1.0,False
68af4508aa804f42c9e34407,LBS Marg,"19.0500,72.8700",2025-08-27 17:48:52.966,,FRC2,54,54,126,126,1.0,False
68af4508aa804f42c9e34408,Thane-Belapur Road,"19.1800,73.0100",2025-08-27 17:48:52.966,,FRC4,32,32,1022,1022,1.0,False
68af4508aa804f42c9e34409,Thane-Belapur Road,"19.0450,73.0150",2025-08-27 17:48:52.966,,FRC4,20,20,220,220,1.0,False
68af4509aa804f42c9e3440a,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-27 17:48:52.966,,FRC4,18,18,833,833,1.0,False
68af4509aa804f42c9e3440b,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-27 17:48:52.966,,FRC4,31,31,447,447,1.0,False
68af4509aa804f42c9e3440c,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-27 17:48:52.966,,FRC4,11,11,3,3,1.0,False
68af4509aa804f42c9e3440d,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-27 17:48:52.966,,FRC4,20,20,154,154,1.0,False
68af450aaa804f42c9e3440e,MDR 64,"19.4100,73.1800",2025-08-27 17:48:52.966,,FRC3,29,29,2552,2552,1.0,False
68af450aaa804f42c9e3440f,MDR 64,"19.4300,73.4800",2025-08-27 17:48:52.966,,FRC4,61,61,1109,1109,1.0,False
68af450aaa804f42c9e34410,SH 40,"19.3200,73.1000",2025-08-27 17:48:52.966,,FRC1,50,50,747,747,1.0,False
68af450baa804f42c9e34411,SH 40,"19.3000,73.1300",2025-08-27 17:48:52.966,,FRC5,26,26,2320,2320,1.0,False
68af450baa804f42c9e34412,MDR 62,"19.2200,73.0000",2025-08-27 17:48:52.966,,FRC1,29,29,1379,1379,1.0,False
68af450baa804f42c9e34413,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 17:48:52.966,,FRC2,27,27,2288,2288,1.0,False
68af450baa804f42c9e34414,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 17:48:52.966,,FRC4,19,19,914,914,1.0,False
68af450caa804f42c9e34415,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 17:48:52.966,,FRC4,34,34,995,995,1.0,False
68af450caa804f42c9e34416,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 17:48:52.966,,FRC4,20,20,536,536,1.0,False
68af4aa279f4359a136e406d,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-27 18:12:50.415,,FRC1,39,39,918,918,1.0,False
68af4aa479f4359a136e406e,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-27 18:12:50.415,,FRC4,23,23,190,190,1.0,False
68af4aa479f4359a136e406f,Eastern Express Highway,"19.2183,72.9781",2025-08-27 18:12:50.415,,FRC4,11,11,3,3,1.0,False
68af4aa579f4359a136e4070,Eastern Express Highway,"19.0760,72.8777",2025-08-27 18:12:50.415,,FRC4,19,19,148,148,1.0,False
68af4aa579f4359a136e4071,LBS Marg,"19.1960,72.9600",2025-08-27 18:12:50.415,,FRC4,21,21,228,228,1.0,False
68af4aa579f4359a136e4072,LBS Marg,"19.0500,72.8700",2025-08-27 18:12:50.415,,FRC2,54,54,126,126,1.0,False
68af4aa579f4359a136e4073,Thane-Belapur Road,"19.1800,73.0100",2025-08-27 18:12:50.415,,FRC4,32,32,1022,1022,1.0,False
68af4aa679f4359a136e4074,Thane-Belapur Road,"19.0450,73.0150",2025-08-27 18:12:50.415,,FRC4,20,20,220,220,1.0,False
68af4aa679f4359a136e4075,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-27 18:12:50.415,,FRC4,18,18,833,833,1.0,False
68af4aa679f4359a136e4076,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-27 18:12:50.415,,FRC4,31,31,447,447,1.0,False
68af4aa679f4359a136e4077,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-27 18:12:50.415,,FRC4,11,11,3,3,1.0,False
68af4aa779f4359a136e4078,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-27 18:12:50.415,,FRC4,20,20,154,154,1.0,False
68af4aa779f4359a136e4079,MDR 64,"19.4100,73.1800",2025-08-27 18:12:50.415,,FRC3,29,29,2552,2552,1.0,False
68af4aa779f4359a136e407a,MDR 64,"19.4300,73.4800",2025-08-27 18:12:50.415,,FRC4,61,61,1109,1109,1.0,False
68af4aa879f4359a136e407b,SH 40,"19.3200,73.1000",2025-08-27 18:12:50.415,,FRC1,50,50,747,747,1.0,False
68af4aa879f4359a136e407c,SH 40,"19.3000,73.1300",2025-08-27 18:12:50.415,,FRC5,26,26,2320,2320,1.0,False
68af4aa879f4359a136e407d,MDR 62,"19.2200,73.0000",2025-08-27 18:12:50.415,,FRC1,29,29,1379,1379,1.0,False
68af4aa879f4359a136e407e,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-27 18:12:50.415,,FRC2,27,27,2288,2288,1.0,False
68af4aa979f4359a136e407f,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-27 18:12:50.415,,FRC4,19,19,914,914,1.0,False
68af4aa979f4359a136e4080,Multi-Modal Corridor,"18.6500,72.8700",2025-08-27 18:12:50.415,,FRC4,34,34,995,995,1.0,False
68af4aa979f4359a136e4081,Multi-Modal Corridor,"19.4200,72.8400",2025-08-27 18:12:50.415,,FRC4,20,20,536,536,1.0,False
68aff9687697b99871b269cf,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-28 06:38:32.255,,FRC1,33,40,1085,895,1.0,False
68aff96a7697b99871b269d0,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-28 06:38:32.255,,FRC4,17,22,258,199,1.0,False
68aff96a7697b99871b269d1,Eastern Express Highway,"19.2183,72.9781",2025-08-28 06:38:32.255,,FRC4,11,11,3,3,1.0,False
68aff96b7697b99871b269d2,Eastern Express Highway,"19.0760,72.8777",2025-08-28 06:38:32.255,,FRC4,19,19,148,148,1.0,False
68aff96b7697b99871b269d3,LBS Marg,"19.1960,72.9600",2025-08-28 06:38:32.255,,FRC4,21,21,228,228,1.0,False
68aff96b7697b99871b269d4,LBS Marg,"19.0500,72.8700",2025-08-28 06:38:32.255,,FRC2,54,54,126,126,1.0,False
68aff96c7697b99871b269d5,Thane-Belapur Road,"19.1800,73.0100",2025-08-28 06:38:32.255,,FRC4,32,32,1022,1022,1.0,False
68aff96c7697b99871b269d6,Thane-Belapur Road,"19.0450,73.0150",2025-08-28 06:38:32.255,,FRC4,20,20,220,220,1.0,False
68aff96d7697b99871b269d7,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-28 06:38:32.255,,FRC4,16,18,938,833,0.981315,False
68aff96d7697b99871b269d8,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-28 06:38:32.255,,FRC4,28,31,495,447,0.959292,False
68aff96d7697b99871b269d9,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-28 06:38:32.255,,FRC4,11,11,3,3,1.0,False
68aff96e7697b99871b269da,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-28 06:38:32.255,,FRC4,16,20,193,154,0.74,False
68aff96e7697b99871b269db,MDR 64,"19.4100,73.1800",2025-08-28 06:38:32.255,,FRC3,29,29,2552,2552,1.0,False
68aff96e7697b99871b269dc,MDR 64,"19.4300,73.4800",2025-08-28 06:38:32.255,,FRC4,61,61,1109,1109,1.0,False
68aff96f7697b99871b269dd,SH 40,"19.3200,73.1000",2025-08-28 06:38:32.255,,FRC1,50,50,747,747,1.0,False
68aff96f7697b99871b269de,SH 40,"19.3000,73.1300",2025-08-28 06:38:32.255,,FRC5,26,26,2320,2320,1.0,False
68aff96f7697b99871b269df,MDR 62,"19.2200,73.0000",2025-08-28 06:38:32.255,,FRC1,21,29,1905,1379,0.961243,False
68aff9707697b99871b269e0,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-28 06:38:32.255,,FRC2,22,27,2808,2288,0.98289,False
68aff9707697b99871b269e1,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-28 06:38:32.255,,FRC4,16,19,1086,914,0.84875,False
68aff9707697b99871b269e2,Multi-Modal Corridor,"18.6500,72.8700",2025-08-28 06:38:32.255,,FRC4,24,33,1409,1025,0.929823,False
68aff9717697b99871b269e3,Multi-Modal Corridor,"19.4200,72.8400",2025-08-28 06:38:32.255,,FRC4,14,20,766,536,0.572564,False
68affd5e955d728631228a50,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-28 06:55:26.635,,FRC1,35,40,1023,895,1.0,False
68affd60955d728631228a51,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-28 06:55:26.635,,FRC4,23,23,190,190,1.0,False
68affd61955d728631228a52,Eastern Express Highway,"19.2183,72.9781",2025-08-28 06:55:26.635,,FRC4,9,11,4,3,1.0,False
68affd61955d728631228a53,Eastern Express Highway,"19.0760,72.8777",2025-08-28 06:55:26.635,,FRC4,14,18,201,157,0.99,False
68affd61955d728631228a54,LBS Marg,"19.1960,72.9600",2025-08-28 06:55:26.635,,FRC4,21,21,228,228,1.0,False
68affd61955d728631228a55,LBS Marg,"19.0500,72.8700",2025-08-28 06:55:26.635,,FRC2,54,54,126,126,1.0,False
68affd62955d728631228a56,Thane-Belapur Road,"19.1800,73.0100",2025-08-28 06:55:26.635,,FRC4,32,32,1022,1022,1.0,False
68affd62955d728631228a57,Thane-Belapur Road,"19.0450,73.0150",2025-08-28 06:55:26.635,,FRC4,20,20,220,220,1.0,False
68affd62955d728631228a58,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-28 06:55:26.635,,FRC4,16,18,938,833,0.960202,False
68affd63955d728631228a59,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-28 06:55:26.635,,FRC4,27,30,514,462,0.953927,False
68affd63955d728631228a5a,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-28 06:55:26.635,,FRC4,9,11,4,3,1.0,False
68affd63955d728631228a5b,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-28 06:55:26.635,,FRC4,11,19,280,162,0.82,False
68affd63955d728631228a5c,MDR 64,"19.4100,73.1800",2025-08-28 06:55:26.635,,FRC3,29,29,2552,2552,1.0,False
68affd64955d728631228a5d,MDR 64,"19.4300,73.4800",2025-08-28 06:55:26.635,,FRC4,57,60,1186,1127,0.625743,False
68affd64955d728631228a5e,SH 40,"19.3200,73.1000",2025-08-28 06:55:26.635,,FRC1,46,51,812,732,0.999176,False
68affd64955d728631228a5f,SH 40,"19.3000,73.1300",2025-08-28 06:55:26.635,,FRC5,26,26,2320,2320,1.0,False
