_id,road,point,timestamp,roadName,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
68b2baff1293d9b399d16e18,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 08:48:53.523,,FRC4,34,34,995,995,1.0,False
68b2baff1293d9b399d16e19,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 08:48:53.523,,FRC4,14,20,766,536,0.705461,False
68b2bf751cb9257d529de698,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 09:08:05.287,,FRC1,22,40,1627,895,1.0,False
68b2bf771cb9257d529de699,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 09:08:05.287,,FRC4,23,23,190,190,1.0,False
68b2bf771cb9257d529de69a,Eastern Express Highway,"19.2183,72.9781",2025-08-30 09:08:05.287,,FRC4,4,10,9,3,1.0,False
68b2bf781cb9257d529de69b,Eastern Express Highway,"19.0760,72.8777",2025-08-30 09:08:05.287,,FRC4,13,18,217,157,0.99,False
68b2bf781cb9257d529de69c,LBS Marg,"19.1960,72.9600",2025-08-30 09:08:05.287,,FRC4,17,20,282,240,0.985869,False
68b2bf781cb9257d529de69d,LBS Marg,"19.0500,72.8700",2025-08-30 09:08:05.287,,FRC2,54,54,126,126,1.0,False
68b2bf791cb9257d529de69e,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 09:08:05.287,,FRC4,32,32,1022,1022,1.0,False
68b2bf791cb9257d529de69f,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 09:08:05.287,,FRC4,18,20,245,220,0.837153,False
68b2bf7a1cb9257d529de6a0,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 09:08:05.287,,FRC4,15,19,1000,789,0.933242,False
68b2bf7a1cb9257d529de6a1,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 09:08:05.287,,FRC4,24,29,578,478,0.970749,False
68b2bf7a1cb9257d529de6a2,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 09:08:05.287,,FRC4,4,10,9,3,1.0,False
68b2bf7b1cb9257d529de6a3,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 09:08:05.287,,FRC4,20,20,154,154,1.0,False
68b2bf7b1cb9257d529de6a4,MDR 64,"19.4100,73.1800",2025-08-30 09:08:05.287,,FRC3,29,29,2552,2552,1.0,False
68b2bf7b1cb9257d529de6a5,MDR 64,"19.4300,73.4800",2025-08-30 09:08:05.287,,FRC4,61,61,1109,1109,1.0,False
68b2bf7c1cb9257d529de6a6,SH 40,"19.3200,73.1000",2025-08-30 09:08:05.287,,FRC1,39,50,958,747,0.999154,False
68b2bf7c1cb9257d529de6a7,SH 40,"19.3000,73.1300",2025-08-30 09:08:05.287,,FRC5,26,26,2320,2320,1.0,False
68b2bf7c1cb9257d529de6a8,MDR 62,"19.2200,73.0000",2025-08-30 09:08:05.287,,FRC1,20,29,2000,1379,0.994962,False
68b2bf7d1cb9257d529de6a9,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 09:08:05.287,,FRC2,21,27,2942,2288,0.989577,False
68b2bf7d1cb9257d529de6aa,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 09:08:05.287,,FRC4,17,19,1022,914,0.722385,False
68b2bf7d1cb9257d529de6ab,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 09:08:05.287,,FRC4,34,34,995,995,1.0,False
68b2bf7e1cb9257d529de6ac,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 09:08:05.287,,FRC4,12,18,894,596,0.75462,False
68b2c40155eb9cb76e25ac47,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 09:27:29.658,,FRC1,23,41,1556,873,1.0,False
68b2c40355eb9cb76e25ac48,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 09:27:29.658,,FRC4,23,23,190,190,1.0,False
68b2c40455eb9cb76e25ac49,Eastern Express Highway,"19.2183,72.9781",2025-08-30 09:27:29.658,,FRC4,3,10,12,3,1.0,False
68b2c40455eb9cb76e25ac4a,Eastern Express Highway,"19.0760,72.8777",2025-08-30 09:27:29.658,,FRC4,14,19,201,148,0.99,False
68b2c40455eb9cb76e25ac4b,LBS Marg,"19.1960,72.9600",2025-08-30 09:27:29.658,,FRC4,21,21,228,228,1.0,False
68b2c40555eb9cb76e25ac4c,LBS Marg,"19.0500,72.8700",2025-08-30 09:27:29.658,,FRC2,54,54,126,126,1.0,False
68b2c40555eb9cb76e25ac4d,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 09:27:29.658,,FRC4,32,32,1022,1022,1.0,False
68b2c40555eb9cb76e25ac4e,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 09:27:29.658,,FRC4,20,20,220,220,1.0,False
68b2c40655eb9cb76e25ac4f,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 09:27:29.658,,FRC4,15,19,1000,789,0.981711,False
68b2c40655eb9cb76e25ac50,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 09:27:29.658,,FRC4,26,29,534,478,0.975377,False
68b2c40655eb9cb76e25ac51,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 09:27:29.658,,FRC4,3,10,12,3,1.0,False
68b2c40755eb9cb76e25ac52,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 09:27:29.658,,FRC4,20,20,154,154,1.0,False
68b2c40755eb9cb76e25ac53,MDR 64,"19.4100,73.1800",2025-08-30 09:27:29.658,,FRC3,29,29,2552,2552,1.0,False
68b2c40855eb9cb76e25ac54,MDR 64,"19.4300,73.4800",2025-08-30 09:27:29.658,,FRC4,61,61,1109,1109,1.0,False
68b2c40855eb9cb76e25ac55,SH 40,"19.3200,73.1000",2025-08-30 09:27:29.658,,FRC1,39,50,958,747,0.999046,False
68b2c40855eb9cb76e25ac56,SH 40,"19.3000,73.1300",2025-08-30 09:27:29.658,,FRC5,26,26,2320,2320,1.0,False
68b2c40955eb9cb76e25ac57,MDR 62,"19.2200,73.0000",2025-08-30 09:27:29.658,,FRC1,20,29,2000,1379,0.991172,False
68b2c40955eb9cb76e25ac58,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 09:27:29.658,,FRC2,21,27,2942,2288,0.993082,False
68b2c40955eb9cb76e25ac59,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 09:27:29.658,,FRC4,19,19,914,914,1.0,False
68b2c40a55eb9cb76e25ac5a,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 09:27:29.658,,FRC4,34,34,995,995,1.0,False
68b2c40a55eb9cb76e25ac5b,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 09:27:29.658,,FRC4,14,18,766,596,0.622206,False
68b2c70a5a44833a45c46b9c,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 09:40:25.942,,FRC1,23,40,1556,895,1.0,False
68b2c70c5a44833a45c46b9d,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 09:40:25.942,,FRC4,23,23,190,190,1.0,False
68b2c70c5a44833a45c46b9e,Eastern Express Highway,"19.2183,72.9781",2025-08-30 09:40:25.942,,FRC4,5,10,7,3,1.0,False
68b2c70d5a44833a45c46b9f,Eastern Express Highway,"19.0760,72.8777",2025-08-30 09:40:25.942,,FRC4,6,18,471,157,0.971763,False
68b2c70d5a44833a45c46ba0,LBS Marg,"19.1960,72.9600",2025-08-30 09:40:25.942,,FRC4,21,21,228,228,1.0,False
68b2c70d5a44833a45c46ba1,LBS Marg,"19.0500,72.8700",2025-08-30 09:40:25.942,,FRC2,54,54,126,126,1.0,False
68b2c70e5a44833a45c46ba2,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 09:40:25.942,,FRC4,32,32,1022,1022,1.0,False
68b2c70e5a44833a45c46ba3,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 09:40:25.942,,FRC4,20,20,220,220,1.0,False
68b2c70f5a44833a45c46ba4,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 09:40:25.942,,FRC4,15,18,1000,833,0.981003,False
68b2c70f5a44833a45c46ba5,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 09:40:25.942,,FRC4,25,30,555,462,0.980599,False
68b2c70f5a44833a45c46ba6,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 09:40:25.942,,FRC4,6,12,6,3,1.0,False
68b2c7105a44833a45c46ba7,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 09:40:25.942,,FRC4,20,20,154,154,1.0,False
68b2c7105a44833a45c46ba8,MDR 64,"19.4100,73.1800",2025-08-30 09:40:25.942,,FRC3,29,29,2552,2552,1.0,False
68b2c7105a44833a45c46ba9,MDR 64,"19.4300,73.4800",2025-08-30 09:40:25.942,,FRC4,61,61,1109,1109,1.0,False
68b2c7115a44833a45c46baa,SH 40,"19.3200,73.1000",2025-08-30 09:40:25.942,,FRC1,41,50,911,747,0.998828,False
68b2c7115a44833a45c46bab,SH 40,"19.3000,73.1300",2025-08-30 09:40:25.942,,FRC5,26,26,2320,2320,1.0,False
68b2c7125a44833a45c46bac,MDR 62,"19.2200,73.0000",2025-08-30 09:40:25.942,,FRC1,21,29,1905,1379,0.991463,False
68b2c7125a44833a45c46bad,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 09:40:25.942,,FRC2,22,28,2808,2207,0.989854,False
68b2c7125a44833a45c46bae,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 09:40:25.942,,FRC4,17,19,1022,914,0.842141,False
68b2c7135a44833a45c46baf,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 09:40:25.942,,FRC4,34,34,995,995,1.0,False
68b2c7135a44833a45c46bb0,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 09:40:25.942,,FRC4,20,20,536,536,1.0,False
68b2cb0d91ff98ebacf4a827,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 09:57:33.610,,FRC1,27,40,1326,895,1.0,False
68b2cb0f91ff98ebacf4a828,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 09:57:33.610,,FRC4,23,23,190,190,1.0,False
68b2cb0f91ff98ebacf4a829,Eastern Express Highway,"19.2183,72.9781",2025-08-30 09:57:33.610,,FRC4,4,10,9,3,1.0,False
68b2cb1091ff98ebacf4a82a,Eastern Express Highway,"19.0760,72.8777",2025-08-30 09:57:33.610,,FRC4,11,18,257,157,0.97851,False
68b2cb1091ff98ebacf4a82b,LBS Marg,"19.1960,72.9600",2025-08-30 09:57:33.610,,FRC4,21,21,228,228,1.0,False
68b2cb1091ff98ebacf4a82c,LBS Marg,"19.0500,72.8700",2025-08-30 09:57:33.610,,FRC2,54,54,126,126,1.0,False
68b2cb1091ff98ebacf4a82d,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 09:57:33.610,,FRC4,32,32,1022,1022,1.0,False
68b2cb1191ff98ebacf4a82e,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 09:57:33.610,,FRC4,20,20,220,220,1.0,False
68b2cb1191ff98ebacf4a82f,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 09:57:33.610,,FRC4,15,18,1000,833,0.981914,False
68b2cb1191ff98ebacf4a830,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 09:57:33.610,,FRC4,26,30,534,462,0.987734,False
68b2cb1191ff98ebacf4a831,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 09:57:33.610,,FRC4,4,10,9,3,1.0,False
68b2cb1291ff98ebacf4a832,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 09:57:33.610,,FRC4,20,20,154,154,1.0,False
68b2cb1291ff98ebacf4a833,MDR 64,"19.4100,73.1800",2025-08-30 09:57:33.610,,FRC3,29,29,2552,2552,1.0,False
68b2cb1291ff98ebacf4a834,MDR 64,"19.4300,73.4800",2025-08-30 09:57:33.610,,FRC4,61,61,1109,1109,1.0,False
68b2cb1291ff98ebacf4a835,SH 40,"19.3200,73.1000",2025-08-30 09:57:33.610,,FRC1,39,50,958,747,0.999374,False
68b2cb1391ff98ebacf4a836,SH 40,"19.3000,73.1300",2025-08-30 09:57:33.610,,FRC5,26,26,2320,2320,1.0,False
68b2cb1391ff98ebacf4a837,MDR 62,"19.2200,73.0000",2025-08-30 09:57:33.610,,FRC1,21,29,1905,1379,0.980692,False
68b2cb1391ff98ebacf4a838,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 09:57:33.610,,FRC2,21,27,2942,2288,0.995235,False
68b2cb1491ff98ebacf4a839,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 09:57:33.610,,FRC4,16,19,1086,914,0.864414,False
68b2cb1491ff98ebacf4a83a,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 09:57:33.610,,FRC4,34,34,995,995,1.0,False
68b2cb1491ff98ebacf4a83b,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 09:57:33.610,,FRC4,15,19,715,564,0.661148,False
68b2d18c41b0525b85c3172f,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 10:25:16.698,,FRC1,27,40,1326,895,1.0,False
68b2d18e41b0525b85c31730,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 10:25:16.698,,FRC4,23,23,190,190,1.0,False
68b2d18f41b0525b85c31731,Eastern Express Highway,"19.2183,72.9781",2025-08-30 10:25:16.698,,FRC4,8,11,4,3,1.0,False
68b2d18f41b0525b85c31732,Eastern Express Highway,"19.0760,72.8777",2025-08-30 10:25:16.698,,FRC4,10,19,282,148,0.99,False
68b2d18f41b0525b85c31733,LBS Marg,"19.1960,72.9600",2025-08-30 10:25:16.698,,FRC4,17,20,282,240,0.986851,False
68b2d18f41b0525b85c31734,LBS Marg,"19.0500,72.8700",2025-08-30 10:25:16.698,,FRC2,54,54,126,126,1.0,False
68b2d19041b0525b85c31735,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 10:25:16.698,,FRC4,32,32,1022,1022,1.0,False
68b2d19041b0525b85c31736,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 10:25:16.698,,FRC4,18,20,245,220,0.835115,False
68b2d19041b0525b85c31737,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 10:25:16.698,,FRC4,14,18,1072,833,0.944004,False
68b2d19041b0525b85c31738,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 10:25:16.698,,FRC4,31,31,447,447,1.0,False
68b2d19141b0525b85c31739,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 10:25:16.698,,FRC4,8,11,4,3,1.0,False
68b2d19141b0525b85c3173a,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 10:25:16.698,,FRC4,20,20,154,154,1.0,False
68b2d19141b0525b85c3173b,MDR 64,"19.4100,73.1800",2025-08-30 10:25:16.698,,FRC3,29,29,2552,2552,1.0,False
68b2d19141b0525b85c3173c,MDR 64,"19.4300,73.4800",2025-08-30 10:25:16.698,,FRC4,50,60,1353,1127,0.734201,False
68b2d19241b0525b85c3173d,SH 40,"19.3200,73.1000",2025-08-30 10:25:16.698,,FRC1,40,51,934,732,0.999301,False
68b2d19241b0525b85c3173e,SH 40,"19.3000,73.1300",2025-08-30 10:25:16.698,,FRC5,26,26,2320,2320,1.0,False
68b2d19241b0525b85c3173f,MDR 62,"19.2200,73.0000",2025-08-30 10:25:16.698,,FRC1,20,29,2000,1379,0.98388,False
68b2d19241b0525b85c31740,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 10:25:16.698,,FRC2,22,27,2808,2288,0.991182,False
68b2d19341b0525b85c31741,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 10:25:16.698,,FRC4,19,19,914,914,1.0,False
68b2d19341b0525b85c31742,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 10:25:16.698,,FRC4,34,34,995,995,1.0,False
68b2d19341b0525b85c31743,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 10:25:16.698,,FRC4,13,19,825,564,0.637159,False
68b2d5207a26e3084a61da4a,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 10:40:32.236,,FRC1,28,40,1278,895,1.0,False
68b2d5227a26e3084a61da4b,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 10:40:32.236,,FRC4,23,23,190,190,1.0,False
68b2d5227a26e3084a61da4c,Eastern Express Highway,"19.2183,72.9781",2025-08-30 10:40:32.236,,FRC4,5,11,7,3,1.0,False
68b2d5237a26e3084a61da4d,Eastern Express Highway,"19.0760,72.8777",2025-08-30 10:40:32.236,,FRC4,10,20,282,141,1.0,False
68b2d5237a26e3084a61da4e,LBS Marg,"19.1960,72.9600",2025-08-30 10:40:32.236,,FRC4,21,21,228,228,1.0,False
68b2d5237a26e3084a61da4f,LBS Marg,"19.0500,72.8700",2025-08-30 10:40:32.236,,FRC2,54,54,126,126,1.0,False
68b2d5247a26e3084a61da50,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 10:40:32.236,,FRC4,32,32,1022,1022,1.0,False
68b2d5247a26e3084a61da51,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 10:40:32.236,,FRC4,20,20,220,220,1.0,False
68b2d5247a26e3084a61da52,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 10:40:32.236,,FRC4,16,18,938,833,0.955791,False
68b2d5257a26e3084a61da53,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 10:40:32.236,,FRC4,26,31,534,447,0.971667,False
68b2d5257a26e3084a61da54,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 10:40:32.236,,FRC4,5,11,7,3,1.0,False
68b2d5257a26e3084a61da55,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 10:40:32.236,,FRC4,20,20,154,154,1.0,False
68b2d5267a26e3084a61da56,MDR 64,"19.4100,73.1800",2025-08-30 10:40:32.236,,FRC3,29,29,2552,2552,1.0,False
68b2d5267a26e3084a61da57,MDR 64,"19.4300,73.4800",2025-08-30 10:40:32.236,,FRC4,61,61,1109,1109,1.0,False
68b2d5277a26e3084a61da58,SH 40,"19.3200,73.1000",2025-08-30 10:40:32.236,,FRC1,39,50,958,747,0.999534,False
68b2d5277a26e3084a61da59,SH 40,"19.3000,73.1300",2025-08-30 10:40:32.236,,FRC5,26,26,2320,2320,1.0,False
68b2d5277a26e3084a61da5a,MDR 62,"19.2200,73.0000",2025-08-30 10:40:32.236,,FRC1,19,29,2106,1379,0.99207,False
68b2d5287a26e3084a61da5b,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 10:40:32.236,,FRC2,21,27,2942,2288,0.988924,False
68b2d5287a26e3084a61da5c,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 10:40:32.236,,FRC4,16,19,1086,914,0.878765,False
68b2d5287a26e3084a61da5d,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 10:40:32.236,,FRC4,27,34,1253,995,0.892188,False
68b2d5297a26e3084a61da5e,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 10:40:32.236,,FRC4,13,19,825,564,0.632185,True
68b2d920342bbc3c41081523,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 10:57:36.344,,FRC1,27,40,1326,895,1.0,False
68b2d922342bbc3c41081524,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 10:57:36.344,,FRC4,23,23,190,190,1.0,False
68b2d922342bbc3c41081525,Eastern Express Highway,"19.2183,72.9781",2025-08-30 10:57:36.344,,FRC4,9,11,4,3,1.0,False
68b2d923342bbc3c41081526,Eastern Express Highway,"19.0760,72.8777",2025-08-30 10:57:36.344,,FRC4,6,16,471,176,0.990808,False
68b2d923342bbc3c41081527,LBS Marg,"19.1960,72.9600",2025-08-30 10:57:36.344,,FRC4,16,20,300,240,0.989295,False
68b2d924342bbc3c41081528,LBS Marg,"19.0500,72.8700",2025-08-30 10:57:36.344,,FRC2,54,54,126,126,1.0,False
68b2d924342bbc3c41081529,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 10:57:36.344,,FRC4,32,32,1022,1022,1.0,False
68b2d924342bbc3c4108152a,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 10:57:36.344,,FRC4,20,20,220,220,1.0,False
68b2d925342bbc3c4108152b,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 10:57:36.344,,FRC4,14,19,1072,789,0.973071,False
68b2d925342bbc3c4108152c,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 10:57:36.344,,FRC4,26,29,534,478,0.978685,False
68b2d925342bbc3c4108152d,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 10:57:36.344,,FRC4,9,11,4,3,1.0,False
68b2d926342bbc3c4108152e,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 10:57:36.344,,FRC4,20,20,154,154,1.0,False
68b2d926342bbc3c4108152f,MDR 64,"19.4100,73.1800",2025-08-30 10:57:36.344,,FRC3,29,29,2552,2552,1.0,False
68b2d926342bbc3c41081530,MDR 64,"19.4300,73.4800",2025-08-30 10:57:36.344,,FRC4,61,61,1109,1109,1.0,False
68b2d927342bbc3c41081531,SH 40,"19.3200,73.1000",2025-08-30 10:57:36.344,,FRC1,40,50,934,747,0.999569,False
68b2d927342bbc3c41081532,SH 40,"19.3000,73.1300",2025-08-30 10:57:36.344,,FRC5,26,26,2320,2320,1.0,False
68b2d927342bbc3c41081533,MDR 62,"19.2200,73.0000",2025-08-30 10:57:36.344,,FRC1,18,28,2223,1429,0.989913,False
68b2d928342bbc3c41081534,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 10:57:36.344,,FRC2,22,28,2808,2207,0.993118,False
68b2d928342bbc3c41081535,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 10:57:36.344,,FRC4,16,19,1086,914,0.901887,False
68b2d928342bbc3c41081536,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 10:57:36.344,,FRC4,28,34,1208,995,0.903883,False
68b2d929342bbc3c41081537,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 10:57:36.344,,FRC4,15,19,715,564,0.552109,True
68b2de209eff1c78c5b2fb5c,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 11:18:56.423,,FRC1,30,40,1193,895,1.0,False
68b2de229eff1c78c5b2fb5d,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 11:18:56.423,,FRC4,23,23,190,190,1.0,False
68b2de239eff1c78c5b2fb5e,Eastern Express Highway,"19.2183,72.9781",2025-08-30 11:18:56.423,,FRC4,11,11,3,3,1.0,False
68b2de239eff1c78c5b2fb5f,Eastern Express Highway,"19.0760,72.8777",2025-08-30 11:18:56.423,,FRC4,6,20,471,141,0.96,False
68b2de249eff1c78c5b2fb60,LBS Marg,"19.1960,72.9600",2025-08-30 11:18:56.423,,FRC4,21,21,228,228,1.0,False
68b2de249eff1c78c5b2fb61,LBS Marg,"19.0500,72.8700",2025-08-30 11:18:56.423,,FRC2,54,54,126,126,1.0,False
68b2de249eff1c78c5b2fb62,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 11:18:56.423,,FRC4,32,32,1022,1022,1.0,False
68b2de259eff1c78c5b2fb63,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 11:18:56.423,,FRC4,15,19,294,232,0.904949,False
68b2de259eff1c78c5b2fb64,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 11:18:56.423,,FRC4,14,18,1072,833,0.969478,False
68b2de259eff1c78c5b2fb65,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 11:18:56.423,,FRC4,26,30,534,462,0.975973,False
68b2de269eff1c78c5b2fb66,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 11:18:56.423,,FRC4,11,11,3,3,1.0,False
68b2de269eff1c78c5b2fb67,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 11:18:56.423,,FRC4,20,20,154,154,1.0,False
68b2de279eff1c78c5b2fb68,MDR 64,"19.4100,73.1800",2025-08-30 11:18:56.423,,FRC3,29,29,2552,2552,1.0,False
68b2de279eff1c78c5b2fb69,MDR 64,"19.4300,73.4800",2025-08-30 11:18:56.423,,FRC4,61,61,1109,1109,1.0,False
68b2de279eff1c78c5b2fb6a,SH 40,"19.3200,73.1000",2025-08-30 11:18:56.423,,FRC1,39,51,958,732,0.999301,False
68b2de289eff1c78c5b2fb6b,SH 40,"19.3000,73.1300",2025-08-30 11:18:56.423,,FRC5,26,26,2320,2320,1.0,False
68b2de289eff1c78c5b2fb6c,MDR 62,"19.2200,73.0000",2025-08-30 11:18:56.423,,FRC1,21,28,1905,1429,0.977609,False
68b2de299eff1c78c5b2fb6d,Ring Road (Kalyan-Dombivli),"19.2400,73.1300",2025-08-30 11:18:56.423,,FRC2,20,27,3089,2288,0.993413,False
68b2de299eff1c78c5b2fb6e,Ring Road (Kalyan-Dombivli),"19.2200,73.1000",2025-08-30 11:18:56.423,,FRC4,16,19,1086,914,0.839572,False
68b2de299eff1c78c5b2fb6f,Multi-Modal Corridor,"18.6500,72.8700",2025-08-30 11:18:56.423,,FRC4,28,33,1208,1025,0.944756,False
68b2de2a9eff1c78c5b2fb70,Multi-Modal Corridor,"19.4200,72.8400",2025-08-30 11:18:56.423,,FRC4,14,19,766,564,0.655459,True
68b2e117d5b76f3f0a2af698,SH-42 (Ghodbunder Road),"19.2500,73.0500",2025-08-30 11:31:35.769,,FRC1,34,40,1053,895,1.0,False
68b2e11ad5b76f3f0a2af699,SH-42 (Ghodbunder Road),"19.2500,72.9800",2025-08-30 11:31:35.769,,FRC4,23,23,190,190,1.0,False
68b2e11ad5b76f3f0a2af69a,Eastern Express Highway,"19.2183,72.9781",2025-08-30 11:31:35.769,,FRC4,11,11,3,3,1.0,False
68b2e11ad5b76f3f0a2af69b,Eastern Express Highway,"19.0760,72.8777",2025-08-30 11:31:35.769,,FRC4,6,18,471,157,0.98,False
68b2e11bd5b76f3f0a2af69c,LBS Marg,"19.1960,72.9600",2025-08-30 11:31:35.769,,FRC4,17,20,282,240,0.985869,False
68b2e11bd5b76f3f0a2af69d,LBS Marg,"19.0500,72.8700",2025-08-30 11:31:35.769,,FRC2,54,54,126,126,1.0,False
68b2e11bd5b76f3f0a2af69e,Thane-Belapur Road,"19.1800,73.0100",2025-08-30 11:31:35.769,,FRC4,32,32,1022,1022,1.0,False
68b2e11cd5b76f3f0a2af69f,Thane-Belapur Road,"19.0450,73.0150",2025-08-30 11:31:35.769,,FRC4,20,20,220,220,1.0,False
68b2e11cd5b76f3f0a2af6a0,Sion-Panvel Expressway,"19.0600,72.8850",2025-08-30 11:31:35.769,,FRC4,13,18,1154,833,0.978086,False
68b2e11cd5b76f3f0a2af6a1,Sion-Panvel Expressway,"18.9800,73.1100",2025-08-30 11:31:35.769,,FRC4,25,30,555,462,0.953437,False
68b2e11dd5b76f3f0a2af6a2,Mumbai-Nashik Expressway (NH 3),"19.2183,72.9781",2025-08-30 11:31:35.769,,FRC4,11,11,3,3,1.0,False
68b2e11dd5b76f3f0a2af6a3,Mumbai-Nashik Expressway (NH 3),"20.0110,73.7900",2025-08-30 11:31:35.769,,FRC4,20,20,154,154,1.0,False
68b2e11dd5b76f3f0a2af6a4,MDR 64,"19.4100,73.1800",2025-08-30 11:31:35.769,,FRC3,29,29,2552,2552,1.0,False
